task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
100	53/fb5018	3926059	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (78)	CACHED	0	2024-10-19 07:57:17.979	3.1s	2.7s	133.6%	72.1 MB	77.4 MB	183.3 MB	139.4 MB
112	14/f2bf17	3931374	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (90)	CACHED	0	2024-10-19 07:57:27.772	3.1s	2.7s	132.8%	81.2 MB	86.2 MB	183.3 MB	139.5 MB
115	42/97a2bf	3932455	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (93)	CACHED	0	2024-10-19 07:57:29.434	3.4s	2.8s	128.9%	9.2 MB	16.7 MB	183.1 MB	139.3 MB
113	31/e7a47b	3931789	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (91)	CACHED	0	2024-10-19 07:57:28.102	3.6s	3.2s	114.5%	7.9 MB	15.1 MB	183.3 MB	139.4 MB
114	c8/09b725	3932066	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (92)	CACHED	0	2024-10-19 07:57:28.449	3.1s	2.7s	132.8%	54.2 MB	59.4 MB	183.2 MB	139.4 MB
120	8f/567bb7	3928000	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (98)	CACHED	0	2024-10-19 07:57:21.080	3.5s	2.8s	128.7%	124.5 MB	129.8 MB	183.1 MB	139.3 MB
101	8e/1e09d5	3926405	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (79)	CACHED	0	2024-10-19 07:57:18.271	3.5s	3.1s	116.2%	9.2 MB	16.7 MB	183.2 MB	139.4 MB
123	20/13979e	3934307	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (101)	CACHED	0	2024-10-19 07:57:32.802	3.3s	2.7s	133.7%	95 MB	100.2 MB	183.3 MB	139.5 MB
116	ff/5e65c8	3933004	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (94)	CACHED	0	2024-10-19 07:57:30.856	3.1s	2.7s	132.2%	73.5 MB	78.4 MB	183.3 MB	139.5 MB
121	21/556be4	3927276	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (99)	CACHED	0	2024-10-19 07:57:19.975	3.2s	2.8s	128.7%	124.9 MB	130.1 MB	183.3 MB	139.5 MB
109	7f/19c04f	3929946	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (87)	CACHED	0	2024-10-19 07:57:24.927	3.2s	2.7s	132.8%	81.8 MB	87.2 MB	183 MB	139.2 MB
125	a1/84d5aa	3935440	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (103)	CACHED	0	2024-10-19 07:57:34.633	3s	2.7s	133.0%	124.6 MB	129.9 MB	183.2 MB	139.3 MB
119	95/a2c382	3933639	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (97)	CACHED	0	2024-10-19 07:57:31.552	3.1s	2.7s	133.0%	122.9 MB	128.1 MB	183.3 MB	139.5 MB
122	ff/326822	3933701	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (100)	CACHED	0	2024-10-19 07:57:31.686	3.5s	3.2s	114.5%	7.1 MB	15 MB	183.3 MB	139.5 MB
135	60/32b90e	3943214	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (113)	CACHED	0	2024-10-19 07:57:50.162	3.3s	2.8s	128.7%	125 MB	130.3 MB	183.3 MB	139.4 MB
126	93/9242d1	3935634	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (104)	CACHED	0	2024-10-19 07:57:35.229	3.7s	3.1s	118.3%	9.4 MB	16.7 MB	183.1 MB	139.3 MB
129	f1/99b3de	3938539	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (107)	CACHED	0	2024-10-19 07:57:40.574	3.4s	2.8s	129.9%	124.7 MB	129.9 MB	183.1 MB	139.3 MB
134	70/1a7dd7	3937636	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (112)	CACHED	0	2024-10-19 07:57:38.928	3.1s	2.7s	131.6%	67.3 MB	72.8 MB	183.2 MB	139.4 MB
127	2a/18e362	3934821	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (105)	CACHED	0	2024-10-19 07:57:34.008	3.5s	3.1s	117.1%	7.9 MB	15.1 MB	183.2 MB	139.4 MB
128	e3/60a912	3936631	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (106)	CACHED	0	2024-10-19 07:57:37.209	3s	2.7s	132.6%	123.5 MB	128.5 MB	183 MB	139.2 MB
131	cc/628457	3940381	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (109)	CACHED	0	2024-10-19 07:57:44.023	3.8s	3.3s	110.3%	9.2 MB	16.7 MB	183.1 MB	139.3 MB
124	2e/6f242f	3934887	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (102)	CACHED	0	2024-10-19 07:57:34.115	3.1s	2.7s	131.0%	124.5 MB	129.4 MB	183 MB	139.3 MB
130	97/423305	3942211	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (108)	CACHED	0	2024-10-19 07:57:47.763	3.7s	2.8s	126.2%	124.7 MB	129.8 MB	183.3 MB	139.4 MB
132	03/b22037	3936104	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (110)	CACHED	0	2024-10-19 07:57:36.135	3.1s	2.6s	134.3%	124.5 MB	129.6 MB	183.1 MB	139.3 MB
137	c7/bf89ff	3940719	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (115)	CACHED	0	2024-10-19 07:57:44.505	3.3s	2.7s	129.7%	124.8 MB	130.3 MB	183.3 MB	139.4 MB
133	62/65be26	3937038	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (111)	CACHED	0	2024-10-19 07:57:37.684	3.5s	3.2s	114.6%	8 MB	15.1 MB	183.2 MB	139.4 MB
136	5b/550d47	3938937	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (114)	CACHED	0	2024-10-19 07:57:41.195	3.3s	2.7s	132.5%	124.8 MB	129.7 MB	183.2 MB	139.4 MB
143	2c/bf6b4f	3937800	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (121)	CACHED	0	2024-10-19 07:57:39.222	4.1s	3.7s	99.0%	124.9 MB	130.2 MB	183.3 MB	139.4 MB
147	50/c5100a	3939856	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (125)	CACHED	0	2024-10-19 07:57:43.357	3.3s	2.7s	131.2%	124.8 MB	129.8 MB	183.2 MB	139.4 MB
148	6f/90abe5	3943491	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (126)	CACHED	0	2024-10-19 07:57:50.734	3s	2.7s	133.1%	103.5 MB	108.9 MB	183.4 MB	139.5 MB
141	bd/a22754	3936820	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (119)	CACHED	0	2024-10-19 07:57:37.464	3.1s	2.7s	131.2%	42.9 MB	48.2 MB	183.2 MB	139.4 MB
149	56/3bed28	3944020	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (127)	CACHED	0	2024-10-19 07:57:51.407	3.2s	2.7s	131.0%	124.4 MB	129.7 MB	183.1 MB	139.3 MB
151	5c/84fe28	3944067	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (129)	CACHED	0	2024-10-19 07:57:51.458	3s	2.7s	133.2%	125.2 MB	130.1 MB	183.3 MB	139.4 MB
139	ed/fbb3e9	3942214	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (117)	CACHED	0	2024-10-19 07:57:47.791	3.6s	2.7s	132.3%	124.7 MB	129.8 MB	183.3 MB	139.4 MB
140	b7/75ebf2	3938330	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (118)	CACHED	0	2024-10-19 07:57:40.237	3.2s	2.7s	129.7%	124.6 MB	129.8 MB	183.2 MB	139.4 MB
146	c9/dc5c88	3939365	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (124)	CACHED	0	2024-10-19 07:57:42.050	4.2s	3.7s	99.1%	124 MB	129.4 MB	183 MB	139.2 MB
153	53/ec1f8d	3948541	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (131)	CACHED	0	2024-10-19 07:58:00.079	3.2s	2.8s	127.3%	43.6 MB	49 MB	183.2 MB	139.4 MB
138	bd/d18320	3939925	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (116)	CACHED	0	2024-10-19 07:57:43.473	3.3s	2.7s	134.1%	108.2 MB	113.4 MB	183.3 MB	139.5 MB
155	b2/5c6a89	3945098	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (133)	CACHED	0	2024-10-19 07:57:53.780	3.5s	3.1s	117.4%	7.5 MB	15.1 MB	183.4 MB	139.5 MB
142	6c/0d57cf	3941726	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (120)	CACHED	0	2024-10-19 07:57:46.791	3.4s	2.8s	127.0%	9.2 MB	16.7 MB	183.1 MB	139.4 MB
152	af/6b7daa	3947180	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (130)	CACHED	0	2024-10-19 07:57:57.276	3.9s	3.5s	105.6%	124.6 MB	129.8 MB	183.2 MB	139.4 MB
157	cb/6294a4	3944886	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (135)	CACHED	0	2024-10-19 07:57:53.476	3.1s	2.7s	134.1%	67.5 MB	72.8 MB	183.5 MB	139.6 MB
150	ca/f7593e	3947559	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (128)	CACHED	0	2024-10-19 07:57:57.894	3.3s	2.7s	132.8%	86.9 MB	91.9 MB	183.2 MB	139.4 MB
156	07/7e9aac	3945736	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (134)	CACHED	0	2024-10-19 07:57:54.595	3.3s	2.8s	126.9%	125 MB	130.1 MB	183.2 MB	139.3 MB
145	c9/8ca9c8	3941598	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (123)	CACHED	0	2024-10-19 07:57:46.617	4s	3.6s	101.9%	7.7 MB	15.1 MB	183.1 MB	139.3 MB
167	7d/264a83	3950226	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (145)	CACHED	0	2024-10-19 07:58:03.067	3.2s	2.7s	130.9%	123 MB	128 MB	183.2 MB	139.4 MB
154	a6/c073d7	3945093	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (132)	CACHED	0	2024-10-19 07:57:53.775	3.1s	2.7s	130.9%	124.6 MB	129.8 MB	183.1 MB	139.3 MB
163	47/6b9dce	3949135	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (141)	CACHED	0	2024-10-19 07:58:01.201	3.1s	2.7s	132.3%	88.4 MB	93.5 MB	183.3 MB	139.5 MB
165	5f/b13317	3949363	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (143)	CACHED	0	2024-10-19 07:58:01.409	3.1s	2.7s	131.6%	123.8 MB	129 MB	183.4 MB	139.6 MB
168	20/8f5a4d	3950830	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (146)	CACHED	0	2024-10-19 07:58:04.289	3.2s	2.7s	133.3%	115.3 MB	120.2 MB	183.3 MB	139.5 MB
162	63/5e5ac4	3947686	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (140)	CACHED	0	2024-10-19 07:57:58.146	3.3s	2.7s	132.0%	124.2 MB	129.2 MB	183.1 MB	139.3 MB
170	6e/d62cbb	3950295	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (148)	CACHED	0	2024-10-19 07:58:03.238	3.4s	2.7s	133.7%	124.8 MB	129.8 MB	183.1 MB	139.3 MB
169	73/bf43fb	3951841	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (147)	CACHED	0	2024-10-19 07:58:06.275	3.5s	2.7s	131.5%	124.1 MB	129.1 MB	183 MB	139.2 MB
166	72/cfc2d2	3952543	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (144)	CACHED	0	2024-10-19 07:58:07.458	3.1s	2.7s	131.6%	125 MB	130.1 MB	183.2 MB	139.4 MB
160	bc/9d2437	3946587	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (138)	CACHED	0	2024-10-19 07:57:56.550	3.5s	3.1s	117.0%	119.5 MB	124.7 MB	183.3 MB	139.4 MB
171	44/261f50	3951963	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (149)	CACHED	0	2024-10-19 07:58:06.604	3.7s	3s	122.1%	7.4 MB	15.1 MB	183.2 MB	139.4 MB
173	27/744379	3945678	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (151)	CACHED	0	2024-10-19 07:57:54.495	3.6s	3.2s	114.5%	7.6 MB	15.1 MB	183.2 MB	139.4 MB
172	03/823ad4	3953066	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (150)	CACHED	0	2024-10-19 07:58:08.694	3.1s	2.7s	133.9%	108.9 MB	114.1 MB	183.3 MB	139.5 MB
144	a7/3443c8	3943417	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (122)	CACHED	0	2024-10-19 07:57:50.654	3.1s	2.7s	132.0%	122.3 MB	127.5 MB	183.2 MB	139.4 MB
158	54/c4c019	3941411	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (136)	CACHED	0	2024-10-19 07:57:46.253	4.5s	4s	92.9%	7.9 MB	15.1 MB	183.2 MB	139.4 MB
174	54/23c058	3953227	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (152)	CACHED	0	2024-10-19 07:58:09.060	3.7s	3.3s	109.6%	124.5 MB	129.7 MB	183.1 MB	139.3 MB
164	02/a1a0f4	3949118	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (142)	CACHED	0	2024-10-19 07:58:01.187	3.6s	3.2s	115.7%	124.8 MB	130 MB	183.2 MB	139.4 MB
175	df/98da61	3953729	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (153)	CACHED	0	2024-10-19 07:58:09.791	3.2s	2.7s	132.9%	124.9 MB	129.8 MB	183.1 MB	139.3 MB
159	f2/6ce181	3948410	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (137)	CACHED	0	2024-10-19 07:57:59.879	3.2s	2.7s	131.2%	51.7 MB	57 MB	183.1 MB	139.3 MB
178	58/3889cc	3955314	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (156)	CACHED	0	2024-10-19 07:58:12.972	3.5s	2.7s	128.6%	55.3 MB	60.7 MB	183.2 MB	139.3 MB
177	fa/5408f5	3954246	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (155)	CACHED	0	2024-10-19 07:58:10.544	3.1s	2.6s	134.7%	103.6 MB	108.8 MB	183.1 MB	139.3 MB
161	e0/92cbef	3946886	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (139)	CACHED	0	2024-10-19 07:57:56.877	3s	2.7s	135.1%	124.7 MB	130 MB	183.2 MB	139.4 MB
176	78/7cafcf	3954026	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (154)	CACHED	0	2024-10-19 07:58:10.288	3.2s	2.7s	131.2%	125.1 MB	130.3 MB	183.3 MB	139.4 MB
182	52/386410	3956649	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (160)	CACHED	0	2024-10-19 07:58:15.529	3.4s	3s	121.6%	38.8 MB	44 MB	183.3 MB	139.5 MB
179	34/bf22f3	3954808	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (157)	CACHED	0	2024-10-19 07:58:11.796	3.7s	3.3s	109.2%	9.1 MB	16.7 MB	183.3 MB	139.5 MB
190	8f/b0ee22	3959168	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (168)	CACHED	0	2024-10-19 07:58:19.807	3s	2.6s	135.0%	97.6 MB	102.8 MB	183.3 MB	139.4 MB
189	bd/9779d3	3958673	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (167)	CACHED	0	2024-10-19 07:58:19.357	3.7s	3.2s	113.0%	124.8 MB	129.9 MB	183.1 MB	139.3 MB
185	cc/258785	3957451	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (163)	CACHED	0	2024-10-19 07:58:16.740	3.1s	2.7s	134.4%	40.8 MB	46 MB	183.1 MB	139.3 MB
180	a5/28ba30	3955629	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (158)	CACHED	0	2024-10-19 07:58:13.500	3.4s	2.9s	125.5%	8 MB	15 MB	183.1 MB	139.3 MB
181	88/17891d	3955764	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (159)	CACHED	0	2024-10-19 07:58:13.651	3.1s	2.7s	132.2%	125.1 MB	130 MB	183.3 MB	139.5 MB
199	95/b663d6	3961942	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (177)	CACHED	0	2024-10-19 07:58:25.361	3.4s	2.7s	132.6%	51.3 MB	56.7 MB	183.2 MB	139.4 MB
195	0f/f9b5a2	3955205	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (173)	CACHED	0	2024-10-19 07:58:12.729	3.3s	2.7s	131.8%	125 MB	130.3 MB	183.3 MB	139.4 MB
187	a2/eb5b04	3950910	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (165)	CACHED	0	2024-10-19 07:58:04.521	4.2s	3.8s	96.8%	124.4 MB	130 MB	183.2 MB	139.4 MB
196	2e/a5b8f8	3960632	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (174)	CACHED	0	2024-10-19 07:58:22.839	3.2s	2.8s	125.8%	7.5 MB	15.1 MB	183.2 MB	139.4 MB
184	b8/dbf3f9	3957015	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (162)	CACHED	0	2024-10-19 07:58:16.042	3.3s	2.8s	129.5%	61.2 MB	66.5 MB	183 MB	139.3 MB
197	1f/f904a0	3960850	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (175)	CACHED	0	2024-10-19 07:58:23.029	3.9s	3.6s	100.8%	9.3 MB	16.7 MB	183.2 MB	139.4 MB
188	24/072b68	3951244	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (166)	CACHED	0	2024-10-19 07:58:04.818	4.2s	3.9s	94.7%	7.8 MB	15.1 MB	183 MB	139.2 MB
198	42/66d530	3961252	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (176)	CACHED	0	2024-10-19 07:58:23.517	4.1s	3.8s	98.0%	124.8 MB	129.8 MB	183.3 MB	139.5 MB
206	1d/e9c3ee	3964951	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (184)	CACHED	0	2024-10-19 07:58:31.153	3.8s	3.4s	108.5%	124.4 MB	129.5 MB	183.1 MB	139.3 MB
200	03/212825	3962106	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (178)	CACHED	0	2024-10-19 07:58:25.805	3.1s	2.7s	133.8%	49.4 MB	54.7 MB	183.2 MB	139.4 MB
207	59/e85508	3964107	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (185)	CACHED	0	2024-10-19 07:58:29.052	3.5s	2.7s	121.9%	124.8 MB	129.9 MB	183.3 MB	139.5 MB
201	21/eec3a6	3962373	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (179)	CACHED	0	2024-10-19 07:58:26.068	3s	2.7s	135.4%	124.9 MB	130 MB	183.2 MB	139.4 MB
186	54/5d7fd5	3957293	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (164)	CACHED	0	2024-10-19 07:58:16.492	3.1s	2.8s	130.1%	89.8 MB	95 MB	183.1 MB	139.3 MB
183	55/f74638	3958474	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (161)	CACHED	0	2024-10-19 07:58:18.936	3.2s	2.6s	134.3%	125 MB	130.2 MB	183.3 MB	139.5 MB
205	55/aeebc8	3963866	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (183)	CACHED	0	2024-10-19 07:58:28.732	4.4s	4s	91.1%	124.4 MB	129.5 MB	183.2 MB	139.4 MB
193	d7/9322fd	3960550	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (171)	CACHED	0	2024-10-19 07:58:22.638	3.2s	2.8s	129.1%	125.1 MB	130.1 MB	183.2 MB	139.4 MB
192	8a/394ff1	3959532	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (170)	CACHED	0	2024-10-19 07:58:20.486	3s	2.7s	134.4%	124.5 MB	129.6 MB	183.1 MB	139.3 MB
194	85/4a629e	3960217	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (172)	CACHED	0	2024-10-19 07:58:22.186	3.2s	2.8s	130.2%	77.1 MB	82.1 MB	183.2 MB	139.4 MB
208	11/528f3a	3963933	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (186)	CACHED	0	2024-10-19 07:58:28.889	4.3s	3.9s	94.9%	8 MB	15.1 MB	183.4 MB	139.6 MB
210	4d/3250db	3965595	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (188)	CACHED	0	2024-10-19 07:58:32.542	3.3s	2.7s	131.2%	66.5 MB	71.7 MB	183.3 MB	139.4 MB
203	cf/6a9674	3963312	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (181)	CACHED	0	2024-10-19 07:58:27.671	3.5s	2.8s	130.1%	125.1 MB	130.2 MB	183.4 MB	139.5 MB
204	9c/2e9abc	3957646	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (182)	CACHED	0	2024-10-19 07:58:16.883	3.6s	3.3s	112.0%	7.8 MB	15.1 MB	183.3 MB	139.4 MB
209	fb/8473bc	3964702	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (187)	CACHED	0	2024-10-19 07:58:30.654	3.4s	2.7s	130.7%	124.5 MB	129.8 MB	183.2 MB	139.4 MB
191	da/71e71d	3958893	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (169)	CACHED	0	2024-10-19 07:58:19.633	3s	2.6s	135.0%	124.8 MB	129.8 MB	183.1 MB	139.3 MB
215	09/e5a36c	3967667	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (193)	CACHED	0	2024-10-19 07:58:36.281	3.8s	3.2s	113.5%	125.1 MB	130.4 MB	183.5 MB	139.6 MB
219	76/0c7d00	3969111	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (197)	CACHED	0	2024-10-19 07:58:39.105	3.2s	2.7s	131.9%	124.7 MB	130 MB	183.3 MB	139.4 MB
221	64/ad22ce	3969743	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (199)	CACHED	0	2024-10-19 07:58:40.067	4.1s	3.6s	100.4%	124.6 MB	129.9 MB	183.3 MB	139.4 MB
216	d6/9c3b6c	3967633	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (194)	CACHED	0	2024-10-19 07:58:36.256	3.3s	2.8s	129.0%	115.1 MB	120.2 MB	183.3 MB	139.4 MB
212	64/01c374	3967067	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (190)	CACHED	0	2024-10-19 07:58:34.960	3.5s	3.1s	115.2%	7.7 MB	15.1 MB	183.3 MB	139.5 MB
202	b1/af52a7	3962897	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (180)	CACHED	0	2024-10-19 07:58:26.977	3.7s	3.2s	111.0%	8 MB	15.1 MB	183.1 MB	139.3 MB
214	bc/99ce32	3967521	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (192)	CACHED	0	2024-10-19 07:58:35.892	3.2s	2.7s	131.2%	124.7 MB	129.8 MB	183.2 MB	139.4 MB
231	c7/66a9b1	3973585	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (209)	CACHED	0	2024-10-19 07:58:48.237	4s	3.6s	102.5%	7.6 MB	15.1 MB	183.3 MB	139.4 MB
211	a5/5ddf3b	3966082	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (189)	CACHED	0	2024-10-19 07:58:33.171	3.1s	2.7s	134.1%	83 MB	88 MB	183.3 MB	139.5 MB
228	91/0a1e58	3972339	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (206)	CACHED	0	2024-10-19 07:58:45.369	3.6s	2.8s	128.4%	125 MB	130.2 MB	183.4 MB	139.6 MB
224	9b/66a5f8	3970787	RUN_DNAmDeconv:DNAmDeconv:refFreeDeconv:REFREE_PREPROCESSING (202)	CACHED	0	2024-10-19 07:58:42.303	3.7s	3.2s	111.2%	8 MB	15.1 MB	183.3 MB	139.5 MB
