"","sample","healthy","nbl","tool","unknown","reference","DMRtool","direction","top","collapse_approach","min_cpgs","min_counts"
"3359","20M_mix_Bmap_CLBGA_2-5_rep8",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3360","20M_mix_Bmap_CLBGA_2-5_rep9",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3361","20M_mix_Bmap_CLBGA_25_rep1",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3362","20M_mix_Bmap_CLBGA_25_rep10",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3363","20M_mix_Bmap_CLBGA_25_rep11",0.10189902,0.89810098,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3364","20M_mix_Bmap_CLBGA_25_rep12",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3365","20M_mix_Bmap_CLBGA_25_rep13",0.097271372,0.902728628,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3366","20M_mix_Bmap_CLBGA_25_rep14",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3367","20M_mix_Bmap_CLBGA_25_rep15",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3368","20M_mix_Bmap_CLBGA_25_rep16",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3369","20M_mix_Bmap_CLBGA_25_rep17",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3370","20M_mix_Bmap_CLBGA_25_rep18",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3371","20M_mix_Bmap_CLBGA_25_rep19",0.03978447,0.96021553,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3372","20M_mix_Bmap_CLBGA_25_rep2",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3373","20M_mix_Bmap_CLBGA_25_rep20",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3374","20M_mix_Bmap_CLBGA_25_rep21",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3375","20M_mix_Bmap_CLBGA_25_rep22",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3376","20M_mix_Bmap_CLBGA_25_rep23",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3377","20M_mix_Bmap_CLBGA_25_rep24",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3378","20M_mix_Bmap_CLBGA_25_rep25",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3379","20M_mix_Bmap_CLBGA_25_rep26",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3380","20M_mix_Bmap_CLBGA_25_rep27",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3381","20M_mix_Bmap_CLBGA_25_rep28",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3382","20M_mix_Bmap_CLBGA_25_rep29",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3383","20M_mix_Bmap_CLBGA_25_rep3",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3384","20M_mix_Bmap_CLBGA_25_rep30",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3385","20M_mix_Bmap_CLBGA_25_rep31",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3386","20M_mix_Bmap_CLBGA_25_rep32",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3387","20M_mix_Bmap_CLBGA_25_rep33",0.073809851,0.926190149,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3388","20M_mix_Bmap_CLBGA_25_rep34",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3389","20M_mix_Bmap_CLBGA_25_rep35",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3390","20M_mix_Bmap_CLBGA_25_rep36",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3391","20M_mix_Bmap_CLBGA_25_rep37",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3392","20M_mix_Bmap_CLBGA_25_rep38",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3393","20M_mix_Bmap_CLBGA_25_rep39",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3394","20M_mix_Bmap_CLBGA_25_rep4",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3395","20M_mix_Bmap_CLBGA_25_rep40",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3396","20M_mix_Bmap_CLBGA_25_rep41",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3397","20M_mix_Bmap_CLBGA_25_rep42",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3398","20M_mix_Bmap_CLBGA_25_rep43",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3399","20M_mix_Bmap_CLBGA_25_rep44",0.052914587,0.947085413,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3400","20M_mix_Bmap_CLBGA_25_rep45",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3401","20M_mix_Bmap_CLBGA_25_rep46",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3402","20M_mix_Bmap_CLBGA_25_rep47",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3403","20M_mix_Bmap_CLBGA_25_rep48",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3404","20M_mix_Bmap_CLBGA_25_rep49",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3405","20M_mix_Bmap_CLBGA_25_rep5",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3406","20M_mix_Bmap_CLBGA_25_rep50",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3407","20M_mix_Bmap_CLBGA_25_rep51",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3408","20M_mix_Bmap_CLBGA_25_rep52",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3409","20M_mix_Bmap_CLBGA_25_rep53",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3410","20M_mix_Bmap_CLBGA_25_rep54",0.085279323,0.914720677,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3411","20M_mix_Bmap_CLBGA_25_rep55",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3412","20M_mix_Bmap_CLBGA_25_rep56",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3413","20M_mix_Bmap_CLBGA_25_rep57",0.035667341,0.964332659,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3414","20M_mix_Bmap_CLBGA_25_rep58",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3415","20M_mix_Bmap_CLBGA_25_rep59",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3416","20M_mix_Bmap_CLBGA_25_rep6",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3417","20M_mix_Bmap_CLBGA_25_rep60",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3418","20M_mix_Bmap_CLBGA_25_rep7",0.034888915,0.965111085,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3419","20M_mix_Bmap_CLBGA_25_rep8",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3420","20M_mix_Bmap_CLBGA_25_rep9",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3421","20M_mix_Bmap_CLBGA_4_rep1",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3422","20M_mix_Bmap_CLBGA_4_rep10",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3423","20M_mix_Bmap_CLBGA_4_rep11",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3424","20M_mix_Bmap_CLBGA_4_rep12",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3425","20M_mix_Bmap_CLBGA_4_rep13",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3426","20M_mix_Bmap_CLBGA_4_rep14",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3427","20M_mix_Bmap_CLBGA_4_rep15",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3428","20M_mix_Bmap_CLBGA_4_rep16",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3429","20M_mix_Bmap_CLBGA_4_rep17",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3430","20M_mix_Bmap_CLBGA_4_rep18",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3431","20M_mix_Bmap_CLBGA_4_rep19",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3432","20M_mix_Bmap_CLBGA_4_rep2",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3433","20M_mix_Bmap_CLBGA_4_rep20",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3434","20M_mix_Bmap_CLBGA_4_rep21",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3435","20M_mix_Bmap_CLBGA_4_rep22",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3436","20M_mix_Bmap_CLBGA_4_rep23",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3437","20M_mix_Bmap_CLBGA_4_rep24",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3438","20M_mix_Bmap_CLBGA_4_rep25",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3439","20M_mix_Bmap_CLBGA_4_rep26",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3440","20M_mix_Bmap_CLBGA_4_rep27",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3441","20M_mix_Bmap_CLBGA_4_rep28",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3442","20M_mix_Bmap_CLBGA_4_rep29",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3443","20M_mix_Bmap_CLBGA_4_rep3",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3444","20M_mix_Bmap_CLBGA_4_rep30",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3445","20M_mix_Bmap_CLBGA_4_rep31",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3446","20M_mix_Bmap_CLBGA_4_rep32",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3447","20M_mix_Bmap_CLBGA_4_rep33",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3448","20M_mix_Bmap_CLBGA_4_rep34",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3449","20M_mix_Bmap_CLBGA_4_rep35",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3450","20M_mix_Bmap_CLBGA_4_rep36",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3451","20M_mix_Bmap_CLBGA_4_rep37",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3452","20M_mix_Bmap_CLBGA_4_rep38",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3453","20M_mix_Bmap_CLBGA_4_rep39",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3454","20M_mix_Bmap_CLBGA_4_rep4",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3455","20M_mix_Bmap_CLBGA_4_rep40",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3456","20M_mix_Bmap_CLBGA_4_rep41",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3457","20M_mix_Bmap_CLBGA_4_rep42",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3458","20M_mix_Bmap_CLBGA_4_rep43",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3459","20M_mix_Bmap_CLBGA_4_rep44",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3460","20M_mix_Bmap_CLBGA_4_rep45",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3461","20M_mix_Bmap_CLBGA_4_rep46",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3462","20M_mix_Bmap_CLBGA_4_rep47",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3463","20M_mix_Bmap_CLBGA_4_rep48",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3464","20M_mix_Bmap_CLBGA_4_rep49",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3465","20M_mix_Bmap_CLBGA_4_rep5",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3466","20M_mix_Bmap_CLBGA_4_rep50",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3467","20M_mix_Bmap_CLBGA_4_rep51",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3468","20M_mix_Bmap_CLBGA_4_rep52",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3469","20M_mix_Bmap_CLBGA_4_rep53",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3470","20M_mix_Bmap_CLBGA_4_rep54",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3471","20M_mix_Bmap_CLBGA_4_rep55",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3472","20M_mix_Bmap_CLBGA_4_rep56",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3473","20M_mix_Bmap_CLBGA_4_rep57",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3474","20M_mix_Bmap_CLBGA_4_rep58",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3475","20M_mix_Bmap_CLBGA_4_rep59",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3476","20M_mix_Bmap_CLBGA_4_rep6",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3477","20M_mix_Bmap_CLBGA_4_rep60",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3478","20M_mix_Bmap_CLBGA_4_rep7",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3479","20M_mix_Bmap_CLBGA_4_rep8",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3480","20M_mix_Bmap_CLBGA_4_rep9",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3481","20M_mix_Bmap_CLBGA_5_rep1",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3482","20M_mix_Bmap_CLBGA_5_rep10",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3483","20M_mix_Bmap_CLBGA_5_rep11",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3484","20M_mix_Bmap_CLBGA_5_rep12",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3485","20M_mix_Bmap_CLBGA_5_rep13",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3486","20M_mix_Bmap_CLBGA_5_rep14",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3487","20M_mix_Bmap_CLBGA_5_rep15",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3488","20M_mix_Bmap_CLBGA_5_rep16",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3489","20M_mix_Bmap_CLBGA_5_rep17",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3490","20M_mix_Bmap_CLBGA_5_rep18",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3491","20M_mix_Bmap_CLBGA_5_rep19",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3492","20M_mix_Bmap_CLBGA_5_rep2",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3493","20M_mix_Bmap_CLBGA_5_rep20",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3494","20M_mix_Bmap_CLBGA_5_rep21",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3495","20M_mix_Bmap_CLBGA_5_rep22",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3496","20M_mix_Bmap_CLBGA_5_rep23",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3497","20M_mix_Bmap_CLBGA_5_rep24",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3498","20M_mix_Bmap_CLBGA_5_rep25",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3499","20M_mix_Bmap_CLBGA_5_rep26",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3500","20M_mix_Bmap_CLBGA_5_rep27",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3501","20M_mix_Bmap_CLBGA_5_rep28",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3502","20M_mix_Bmap_CLBGA_5_rep29",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3503","20M_mix_Bmap_CLBGA_5_rep3",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3504","20M_mix_Bmap_CLBGA_5_rep30",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3505","20M_mix_Bmap_CLBGA_5_rep31",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3506","20M_mix_Bmap_CLBGA_5_rep32",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3507","20M_mix_Bmap_CLBGA_5_rep33",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3508","20M_mix_Bmap_CLBGA_5_rep34",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3509","20M_mix_Bmap_CLBGA_5_rep35",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3510","20M_mix_Bmap_CLBGA_5_rep36",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3511","20M_mix_Bmap_CLBGA_5_rep37",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3512","20M_mix_Bmap_CLBGA_5_rep38",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3513","20M_mix_Bmap_CLBGA_5_rep39",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3514","20M_mix_Bmap_CLBGA_5_rep4",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3515","20M_mix_Bmap_CLBGA_5_rep40",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3516","20M_mix_Bmap_CLBGA_5_rep41",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3517","20M_mix_Bmap_CLBGA_5_rep42",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3518","20M_mix_Bmap_CLBGA_5_rep43",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3519","20M_mix_Bmap_CLBGA_5_rep44",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3520","20M_mix_Bmap_CLBGA_5_rep45",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3521","20M_mix_Bmap_CLBGA_5_rep46",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3522","20M_mix_Bmap_CLBGA_5_rep47",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3523","20M_mix_Bmap_CLBGA_5_rep48",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3524","20M_mix_Bmap_CLBGA_5_rep49",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3525","20M_mix_Bmap_CLBGA_5_rep5",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3526","20M_mix_Bmap_CLBGA_5_rep50",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3527","20M_mix_Bmap_CLBGA_5_rep51",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3528","20M_mix_Bmap_CLBGA_5_rep52",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3529","20M_mix_Bmap_CLBGA_5_rep53",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3530","20M_mix_Bmap_CLBGA_5_rep54",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3531","20M_mix_Bmap_CLBGA_5_rep55",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3532","20M_mix_Bmap_CLBGA_5_rep56",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3533","20M_mix_Bmap_CLBGA_5_rep57",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3534","20M_mix_Bmap_CLBGA_5_rep58",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3535","20M_mix_Bmap_CLBGA_5_rep59",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3536","20M_mix_Bmap_CLBGA_5_rep6",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3537","20M_mix_Bmap_CLBGA_5_rep60",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3538","20M_mix_Bmap_CLBGA_5_rep7",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3539","20M_mix_Bmap_CLBGA_5_rep8",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3540","20M_mix_Bmap_CLBGA_5_rep9",0,1,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3541","20M_mix_Bmap_CLBGA_50_rep1",0.113219689,0.886780311,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
"3542","20M_mix_Bmap_CLBGA_50_rep10",0.099871661,0.900128339,"CIBERSORT",NA,"reference_11healthy_9nbl","DMRfinder","both",250,"median",3,10
