sample,LMC1,LMC2,tool,V1,V2,min_cpgs,min_counts
20M_mix_Bmap_CLBGA_1-8_rep55,,, PRMeth_RF,0.9786,0.0214,3,10
20M_mix_Bmap_CLBGA_1-8_rep56,,, PRMeth_RF,0.9783,0.0217,3,10
20M_mix_Bmap_CLBGA_1-8_rep57,,, PRMeth_RF,0.9789,0.0211,3,10
20M_mix_Bmap_CLBGA_1-8_rep58,,, PRMeth_RF,0.9794,0.0206,3,10
20M_mix_Bmap_CLBGA_1-8_rep59,,, PRMeth_RF,0.9786,0.0214,3,10
20M_mix_Bmap_CLBGA_1-8_rep6,,, PRMeth_RF,0.9789,0.0211,3,10
20M_mix_Bmap_CLBGA_1-8_rep60,,, PRMeth_RF,0.9793,0.0207,3,10
20M_mix_Bmap_CLBGA_1-8_rep7,,, PRMeth_RF,0.9787,0.0213,3,10
20M_mix_Bmap_CLBGA_1-8_rep8,,, PRMeth_RF,0.9783,0.0217,3,10
20M_mix_Bmap_CLBGA_1-8_rep9,,, PRMeth_RF,0.9798,0.0202,3,10
20M_mix_Bmap_CLBGA_10_rep1,,, PRMeth_RF,0.8853,0.1147,3,10
20M_mix_Bmap_CLBGA_10_rep10,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep11,,, PRMeth_RF,0.8834,0.1166,3,10
20M_mix_Bmap_CLBGA_10_rep12,,, PRMeth_RF,0.8822,0.1178,3,10
20M_mix_Bmap_CLBGA_10_rep13,,, PRMeth_RF,0.8834,0.1166,3,10
20M_mix_Bmap_CLBGA_10_rep14,,, PRMeth_RF,0.8834,0.1166,3,10
20M_mix_Bmap_CLBGA_10_rep15,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep16,,, PRMeth_RF,0.8818,0.1182,3,10
20M_mix_Bmap_CLBGA_10_rep17,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep18,,, PRMeth_RF,0.8846,0.1154,3,10
20M_mix_Bmap_CLBGA_10_rep19,,, PRMeth_RF,0.8846,0.1154,3,10
20M_mix_Bmap_CLBGA_10_rep2,,, PRMeth_RF,0.8823,0.1177,3,10
20M_mix_Bmap_CLBGA_10_rep20,,, PRMeth_RF,0.8829,0.1171,3,10
20M_mix_Bmap_CLBGA_10_rep21,,, PRMeth_RF,0.8827,0.1173,3,10
20M_mix_Bmap_CLBGA_10_rep22,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep23,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep24,,, PRMeth_RF,0.8817,0.1183,3,10
20M_mix_Bmap_CLBGA_10_rep25,,, PRMeth_RF,0.8832,0.1168,3,10
20M_mix_Bmap_CLBGA_10_rep26,,, PRMeth_RF,0.884,0.116,3,10
20M_mix_Bmap_CLBGA_10_rep27,,, PRMeth_RF,0.8832,0.1168,3,10
20M_mix_Bmap_CLBGA_10_rep28,,, PRMeth_RF,0.8824,0.1176,3,10
20M_mix_Bmap_CLBGA_10_rep29,,, PRMeth_RF,0.8836,0.1164,3,10
20M_mix_Bmap_CLBGA_10_rep3,,, PRMeth_RF,0.8842,0.1158,3,10
20M_mix_Bmap_CLBGA_10_rep30,,, PRMeth_RF,0.8835,0.1165,3,10
20M_mix_Bmap_CLBGA_10_rep31,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep32,,, PRMeth_RF,0.883,0.117,3,10
20M_mix_Bmap_CLBGA_10_rep33,,, PRMeth_RF,0.8835,0.1165,3,10
20M_mix_Bmap_CLBGA_10_rep34,,, PRMeth_RF,0.8816,0.1184,3,10
20M_mix_Bmap_CLBGA_10_rep35,,, PRMeth_RF,0.8832,0.1168,3,10
20M_mix_Bmap_CLBGA_10_rep36,,, PRMeth_RF,0.8846,0.1154,3,10
20M_mix_Bmap_CLBGA_10_rep37,,, PRMeth_RF,0.8829,0.1171,3,10
20M_mix_Bmap_CLBGA_10_rep38,,, PRMeth_RF,0.8825,0.1175,3,10
20M_mix_Bmap_CLBGA_10_rep39,,, PRMeth_RF,0.883,0.117,3,10
20M_mix_Bmap_CLBGA_10_rep4,,, PRMeth_RF,0.8836,0.1164,3,10
20M_mix_Bmap_CLBGA_10_rep40,,, PRMeth_RF,0.8814,0.1186,3,10
20M_mix_Bmap_CLBGA_10_rep41,,, PRMeth_RF,0.8853,0.1147,3,10
20M_mix_Bmap_CLBGA_10_rep42,,, PRMeth_RF,0.8833,0.1167,3,10
20M_mix_Bmap_CLBGA_10_rep43,,, PRMeth_RF,0.8836,0.1164,3,10
20M_mix_Bmap_CLBGA_10_rep44,,, PRMeth_RF,0.8826,0.1174,3,10
20M_mix_Bmap_CLBGA_10_rep45,,, PRMeth_RF,0.8827,0.1173,3,10
20M_mix_Bmap_CLBGA_10_rep46,,, PRMeth_RF,0.883,0.117,3,10
20M_mix_Bmap_CLBGA_10_rep47,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep48,,, PRMeth_RF,0.883,0.117,3,10
20M_mix_Bmap_CLBGA_10_rep49,,, PRMeth_RF,0.883,0.117,3,10
20M_mix_Bmap_CLBGA_10_rep5,,, PRMeth_RF,0.8836,0.1164,3,10
20M_mix_Bmap_CLBGA_10_rep50,,, PRMeth_RF,0.8845,0.1155,3,10
20M_mix_Bmap_CLBGA_10_rep51,,, PRMeth_RF,0.8827,0.1173,3,10
20M_mix_Bmap_CLBGA_10_rep52,,, PRMeth_RF,0.8809,0.1191,3,10
20M_mix_Bmap_CLBGA_10_rep53,,, PRMeth_RF,0.8843,0.1157,3,10
20M_mix_Bmap_CLBGA_10_rep54,,, PRMeth_RF,0.8831,0.1169,3,10
20M_mix_Bmap_CLBGA_10_rep55,,, PRMeth_RF,0.8836,0.1164,3,10
20M_mix_Bmap_CLBGA_10_rep56,,, PRMeth_RF,0.8822,0.1178,3,10
20M_mix_Bmap_CLBGA_10_rep57,,, PRMeth_RF,0.8835,0.1165,3,10
20M_mix_Bmap_CLBGA_10_rep58,,, PRMeth_RF,0.8838,0.1162,3,10
20M_mix_Bmap_CLBGA_10_rep59,,, PRMeth_RF,0.8827,0.1173,3,10
20M_mix_Bmap_CLBGA_10_rep6,,, PRMeth_RF,0.8839,0.1161,3,10
20M_mix_Bmap_CLBGA_10_rep60,,, PRMeth_RF,0.8849,0.1151,3,10
20M_mix_Bmap_CLBGA_10_rep7,,, PRMeth_RF,0.8841,0.1159,3,10
20M_mix_Bmap_CLBGA_10_rep8,,, PRMeth_RF,0.8834,0.1166,3,10
20M_mix_Bmap_CLBGA_10_rep9,,, PRMeth_RF,0.8836,0.1164,3,10
20M_mix_Bmap_CLBGA_100_rep1,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep10,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep11,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep12,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep13,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep14,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep15,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep16,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep17,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep18,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep19,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep2,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep20,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep21,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep22,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep23,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep24,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep25,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep26,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep27,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep28,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep29,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep3,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep30,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep31,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep32,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep33,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep34,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep35,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep36,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep37,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep38,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep39,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep4,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep40,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep41,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep42,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep43,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep44,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep45,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep46,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep47,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep48,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep49,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep5,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep50,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep51,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep52,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep53,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep54,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep55,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep56,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep57,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep58,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep59,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep6,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep60,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep7,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep8,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_100_rep9,,, PRMeth_RF,0.0,1.0,3,10
20M_mix_Bmap_CLBGA_2-5_rep1,,, PRMeth_RF,0.9718,0.0282,3,10
20M_mix_Bmap_CLBGA_2-5_rep10,,, PRMeth_RF,0.9711,0.0289,3,10
20M_mix_Bmap_CLBGA_2-5_rep11,,, PRMeth_RF,0.9708,0.0292,3,10
20M_mix_Bmap_CLBGA_2-5_rep12,,, PRMeth_RF,0.9703,0.0297,3,10
20M_mix_Bmap_CLBGA_2-5_rep13,,, PRMeth_RF,0.9719,0.0281,3,10
20M_mix_Bmap_CLBGA_2-5_rep14,,, PRMeth_RF,0.9708,0.0292,3,10
20M_mix_Bmap_CLBGA_2-5_rep15,,, PRMeth_RF,0.9709,0.0291,3,10
20M_mix_Bmap_CLBGA_2-5_rep16,,, PRMeth_RF,0.9708,0.0292,3,10
20M_mix_Bmap_CLBGA_2-5_rep17,,, PRMeth_RF,0.9692,0.0308,3,10
20M_mix_Bmap_CLBGA_2-5_rep18,,, PRMeth_RF,0.9708,0.0292,3,10
20M_mix_Bmap_CLBGA_2-5_rep19,,, PRMeth_RF,0.9698,0.0302,3,10
20M_mix_Bmap_CLBGA_2-5_rep2,,, PRMeth_RF,0.9708,0.0292,3,10
20M_mix_Bmap_CLBGA_2-5_rep20,,, PRMeth_RF,0.9704,0.0296,3,10
20M_mix_Bmap_CLBGA_2-5_rep21,,, PRMeth_RF,0.9699,0.0301,3,10
20M_mix_Bmap_CLBGA_2-5_rep22,,, PRMeth_RF,0.9711,0.0289,3,10
20M_mix_Bmap_CLBGA_2-5_rep23,,, PRMeth_RF,0.971,0.029,3,10
20M_mix_Bmap_CLBGA_2-5_rep24,,, PRMeth_RF,0.9707,0.0293,3,10
20M_mix_Bmap_CLBGA_2-5_rep25,,, PRMeth_RF,0.9699,0.0301,3,10
20M_mix_Bmap_CLBGA_2-5_rep26,,, PRMeth_RF,0.9718,0.0282,3,10
20M_mix_Bmap_CLBGA_2-5_rep27,,, PRMeth_RF,0.9714,0.0286,3,10
20M_mix_Bmap_CLBGA_2-5_rep28,,, PRMeth_RF,0.9698,0.0302,3,10
20M_mix_Bmap_CLBGA_2-5_rep29,,, PRMeth_RF,0.9714,0.0286,3,10
20M_mix_Bmap_CLBGA_2-5_rep3,,, PRMeth_RF,0.9716,0.0284,3,10
20M_mix_Bmap_CLBGA_2-5_rep30,,, PRMeth_RF,0.9708,0.0292,3,10
20M_mix_Bmap_CLBGA_2-5_rep31,,, PRMeth_RF,0.9699,0.0301,3,10
20M_mix_Bmap_CLBGA_2-5_rep32,,, PRMeth_RF,0.9717,0.0283,3,10
20M_mix_Bmap_CLBGA_2-5_rep33,,, PRMeth_RF,0.9711,0.0289,3,10
20M_mix_Bmap_CLBGA_2-5_rep34,,, PRMeth_RF,0.9696,0.0304,3,10
20M_mix_Bmap_CLBGA_2-5_rep35,,, PRMeth_RF,0.9715,0.0285,3,10
20M_mix_Bmap_CLBGA_2-5_rep36,,, PRMeth_RF,0.971,0.029,3,10
20M_mix_Bmap_CLBGA_2-5_rep37,,, PRMeth_RF,0.9703,0.0297,3,10
20M_mix_Bmap_CLBGA_2-5_rep38,,, PRMeth_RF,0.9703,0.0297,3,10
20M_mix_Bmap_CLBGA_2-5_rep39,,, PRMeth_RF,0.9699,0.0301,3,10
20M_mix_Bmap_CLBGA_2-5_rep4,,, PRMeth_RF,0.9705,0.0295,3,10
20M_mix_Bmap_CLBGA_2-5_rep40,,, PRMeth_RF,0.9697,0.0303,3,10
20M_mix_Bmap_CLBGA_2-5_rep41,,, PRMeth_RF,0.9716,0.0284,3,10
20M_mix_Bmap_CLBGA_2-5_rep42,,, PRMeth_RF,0.9706,0.0294,3,10
20M_mix_Bmap_CLBGA_2-5_rep43,,, PRMeth_RF,0.971,0.029,3,10
20M_mix_Bmap_CLBGA_2-5_rep44,,, PRMeth_RF,0.9703,0.0297,3,10
20M_mix_Bmap_CLBGA_2-5_rep45,,, PRMeth_RF,0.9711,0.0289,3,10
20M_mix_Bmap_CLBGA_2-5_rep46,,, PRMeth_RF,0.9702,0.0298,3,10
20M_mix_Bmap_CLBGA_2-5_rep47,,, PRMeth_RF,0.9706,0.0294,3,10
20M_mix_Bmap_CLBGA_2-5_rep48,,, PRMeth_RF,0.9693,0.0307,3,10
20M_mix_Bmap_CLBGA_2-5_rep49,,, PRMeth_RF,0.9699,0.0301,3,10
20M_mix_Bmap_CLBGA_2-5_rep5,,, PRMeth_RF,0.971,0.029,3,10
20M_mix_Bmap_CLBGA_2-5_rep50,,, PRMeth_RF,0.9709,0.0291,3,10
20M_mix_Bmap_CLBGA_2-5_rep51,,, PRMeth_RF,0.9697,0.0303,3,10
20M_mix_Bmap_CLBGA_2-5_rep52,,, PRMeth_RF,0.9697,0.0303,3,10
20M_mix_Bmap_CLBGA_2-5_rep53,,, PRMeth_RF,0.9713,0.0287,3,10
20M_mix_Bmap_CLBGA_2-5_rep54,,, PRMeth_RF,0.97,0.03,3,10
20M_mix_Bmap_CLBGA_2-5_rep55,,, PRMeth_RF,0.9703,0.0297,3,10
20M_mix_Bmap_CLBGA_2-5_rep56,,, PRMeth_RF,0.9697,0.0303,3,10
20M_mix_Bmap_CLBGA_2-5_rep57,,, PRMeth_RF,0.9705,0.0295,3,10
20M_mix_Bmap_CLBGA_2-5_rep58,,, PRMeth_RF,0.9712,0.0288,3,10
20M_mix_Bmap_CLBGA_2-5_rep59,,, PRMeth_RF,0.9707,0.0293,3,10
20M_mix_Bmap_CLBGA_2-5_rep6,,, PRMeth_RF,0.9703,0.0297,3,10
20M_mix_Bmap_CLBGA_2-5_rep60,,, PRMeth_RF,0.9712,0.0288,3,10
20M_mix_Bmap_CLBGA_2-5_rep7,,, PRMeth_RF,0.9699,0.0301,3,10
20M_mix_Bmap_CLBGA_2-5_rep8,,, PRMeth_RF,0.9701,0.0299,3,10
20M_mix_Bmap_CLBGA_2-5_rep9,,, PRMeth_RF,0.9706,0.0294,3,10
20M_mix_Bmap_CLBGA_25_rep1,,, PRMeth_RF,0.7236,0.2764,3,10
20M_mix_Bmap_CLBGA_25_rep10,,, PRMeth_RF,0.7211,0.2789,3,10
20M_mix_Bmap_CLBGA_25_rep11,,, PRMeth_RF,0.7216,0.2784,3,10
20M_mix_Bmap_CLBGA_25_rep12,,, PRMeth_RF,0.719,0.281,3,10
20M_mix_Bmap_CLBGA_25_rep13,,, PRMeth_RF,0.7196,0.2804,3,10
20M_mix_Bmap_CLBGA_25_rep14,,, PRMeth_RF,0.7204,0.2796,3,10
20M_mix_Bmap_CLBGA_25_rep15,,, PRMeth_RF,0.7217,0.2783,3,10
20M_mix_Bmap_CLBGA_25_rep16,,, PRMeth_RF,0.7184,0.2816,3,10
20M_mix_Bmap_CLBGA_25_rep17,,, PRMeth_RF,0.7218,0.2782,3,10
20M_mix_Bmap_CLBGA_25_rep18,,, PRMeth_RF,0.722,0.278,3,10
20M_mix_Bmap_CLBGA_25_rep19,,, PRMeth_RF,0.7225,0.2775,3,10
20M_mix_Bmap_CLBGA_25_rep2,,, PRMeth_RF,0.7217,0.2783,3,10
20M_mix_Bmap_CLBGA_25_rep20,,, PRMeth_RF,0.7207,0.2793,3,10
20M_mix_Bmap_CLBGA_25_rep21,,, PRMeth_RF,0.7197,0.2803,3,10
20M_mix_Bmap_CLBGA_25_rep22,,, PRMeth_RF,0.7221,0.2779,3,10
20M_mix_Bmap_CLBGA_25_rep23,,, PRMeth_RF,0.721,0.279,3,10
20M_mix_Bmap_CLBGA_25_rep24,,, PRMeth_RF,0.7191,0.2809,3,10
20M_mix_Bmap_CLBGA_25_rep25,,, PRMeth_RF,0.7203,0.2797,3,10
20M_mix_Bmap_CLBGA_25_rep26,,, PRMeth_RF,0.7214,0.2786,3,10
20M_mix_Bmap_CLBGA_25_rep27,,, PRMeth_RF,0.7216,0.2784,3,10
20M_mix_Bmap_CLBGA_25_rep28,,, PRMeth_RF,0.7214,0.2786,3,10
20M_mix_Bmap_CLBGA_25_rep29,,, PRMeth_RF,0.721,0.279,3,10
20M_mix_Bmap_CLBGA_25_rep3,,, PRMeth_RF,0.7223,0.2777,3,10
20M_mix_Bmap_CLBGA_25_rep30,,, PRMeth_RF,0.7213,0.2787,3,10
20M_mix_Bmap_CLBGA_25_rep31,,, PRMeth_RF,0.7218,0.2782,3,10
20M_mix_Bmap_CLBGA_25_rep32,,, PRMeth_RF,0.7207,0.2793,3,10
20M_mix_Bmap_CLBGA_25_rep33,,, PRMeth_RF,0.7198,0.2802,3,10
20M_mix_Bmap_CLBGA_25_rep34,,, PRMeth_RF,0.722,0.278,3,10
20M_mix_Bmap_CLBGA_25_rep35,,, PRMeth_RF,0.7201,0.2799,3,10
20M_mix_Bmap_CLBGA_25_rep36,,, PRMeth_RF,0.7215,0.2785,3,10
20M_mix_Bmap_CLBGA_25_rep37,,, PRMeth_RF,0.7201,0.2799,3,10
20M_mix_Bmap_CLBGA_25_rep38,,, PRMeth_RF,0.721,0.279,3,10
20M_mix_Bmap_CLBGA_25_rep39,,, PRMeth_RF,0.7223,0.2777,3,10
20M_mix_Bmap_CLBGA_25_rep4,,, PRMeth_RF,0.7222,0.2778,3,10
20M_mix_Bmap_CLBGA_25_rep40,,, PRMeth_RF,0.719,0.281,3,10
20M_mix_Bmap_CLBGA_25_rep41,,, PRMeth_RF,0.7239,0.2761,3,10
20M_mix_Bmap_CLBGA_25_rep42,,, PRMeth_RF,0.7209,0.2791,3,10
20M_mix_Bmap_CLBGA_25_rep43,,, PRMeth_RF,0.7201,0.2799,3,10
20M_mix_Bmap_CLBGA_25_rep44,,, PRMeth_RF,0.7221,0.2779,3,10
20M_mix_Bmap_CLBGA_25_rep45,,, PRMeth_RF,0.7222,0.2778,3,10
20M_mix_Bmap_CLBGA_25_rep46,,, PRMeth_RF,0.7207,0.2793,3,10
20M_mix_Bmap_CLBGA_25_rep47,,, PRMeth_RF,0.7204,0.2796,3,10
20M_mix_Bmap_CLBGA_25_rep48,,, PRMeth_RF,0.721,0.279,3,10
20M_mix_Bmap_CLBGA_25_rep49,,, PRMeth_RF,0.7214,0.2786,3,10
20M_mix_Bmap_CLBGA_25_rep5,,, PRMeth_RF,0.7213,0.2787,3,10
20M_mix_Bmap_CLBGA_25_rep50,,, PRMeth_RF,0.7221,0.2779,3,10
20M_mix_Bmap_CLBGA_25_rep51,,, PRMeth_RF,0.7207,0.2793,3,10
20M_mix_Bmap_CLBGA_25_rep52,,, PRMeth_RF,0.7187,0.2813,3,10
20M_mix_Bmap_CLBGA_25_rep53,,, PRMeth_RF,0.7208,0.2792,3,10
20M_mix_Bmap_CLBGA_25_rep54,,, PRMeth_RF,0.7218,0.2782,3,10
20M_mix_Bmap_CLBGA_25_rep55,,, PRMeth_RF,0.7201,0.2799,3,10
20M_mix_Bmap_CLBGA_25_rep56,,, PRMeth_RF,0.7201,0.2799,3,10
20M_mix_Bmap_CLBGA_25_rep57,,, PRMeth_RF,0.72,0.28,3,10
20M_mix_Bmap_CLBGA_25_rep58,,, PRMeth_RF,0.7206,0.2794,3,10
20M_mix_Bmap_CLBGA_25_rep59,,, PRMeth_RF,0.7207,0.2793,3,10
20M_mix_Bmap_CLBGA_25_rep6,,, PRMeth_RF,0.7207,0.2793,3,10
20M_mix_Bmap_CLBGA_25_rep60,,, PRMeth_RF,0.7219,0.2781,3,10
20M_mix_Bmap_CLBGA_25_rep7,,, PRMeth_RF,0.7217,0.2783,3,10
20M_mix_Bmap_CLBGA_25_rep8,,, PRMeth_RF,0.7206,0.2794,3,10
20M_mix_Bmap_CLBGA_25_rep9,,, PRMeth_RF,0.7217,0.2783,3,10
20M_mix_Bmap_CLBGA_4_rep1,,, PRMeth_RF,0.9543,0.0457,3,10
20M_mix_Bmap_CLBGA_4_rep10,,, PRMeth_RF,0.9529,0.0471,3,10
20M_mix_Bmap_CLBGA_4_rep11,,, PRMeth_RF,0.9528,0.0472,3,10
20M_mix_Bmap_CLBGA_4_rep12,,, PRMeth_RF,0.9522,0.0478,3,10
20M_mix_Bmap_CLBGA_4_rep13,,, PRMeth_RF,0.9539,0.0461,3,10
20M_mix_Bmap_CLBGA_4_rep14,,, PRMeth_RF,0.9528,0.0472,3,10
20M_mix_Bmap_CLBGA_4_rep15,,, PRMeth_RF,0.9525,0.0475,3,10
20M_mix_Bmap_CLBGA_4_rep16,,, PRMeth_RF,0.9524,0.0476,3,10
20M_mix_Bmap_CLBGA_4_rep17,,, PRMeth_RF,0.9512,0.0488,3,10
20M_mix_Bmap_CLBGA_4_rep18,,, PRMeth_RF,0.953,0.047,3,10
20M_mix_Bmap_CLBGA_4_rep19,,, PRMeth_RF,0.9526,0.0474,3,10
20M_mix_Bmap_CLBGA_4_rep2,,, PRMeth_RF,0.9531,0.0469,3,10
20M_mix_Bmap_CLBGA_4_rep20,,, PRMeth_RF,0.9524,0.0476,3,10
20M_mix_Bmap_CLBGA_4_rep21,,, PRMeth_RF,0.9521,0.0479,3,10
20M_mix_Bmap_CLBGA_4_rep22,,, PRMeth_RF,0.9536,0.0464,3,10
20M_mix_Bmap_CLBGA_4_rep23,,, PRMeth_RF,0.9535,0.0465,3,10
20M_mix_Bmap_CLBGA_4_rep24,,, PRMeth_RF,0.9522,0.0478,3,10
20M_mix_Bmap_CLBGA_4_rep25,,, PRMeth_RF,0.9521,0.0479,3,10
20M_mix_Bmap_CLBGA_4_rep26,,, PRMeth_RF,0.9539,0.0461,3,10
20M_mix_Bmap_CLBGA_4_rep27,,, PRMeth_RF,0.9531,0.0469,3,10
20M_mix_Bmap_CLBGA_4_rep28,,, PRMeth_RF,0.9517,0.0483,3,10
20M_mix_Bmap_CLBGA_4_rep29,,, PRMeth_RF,0.9531,0.0469,3,10
20M_mix_Bmap_CLBGA_4_rep3,,, PRMeth_RF,0.9543,0.0457,3,10
20M_mix_Bmap_CLBGA_4_rep30,,, PRMeth_RF,0.9527,0.0473,3,10
20M_mix_Bmap_CLBGA_4_rep31,,, PRMeth_RF,0.9526,0.0474,3,10
20M_mix_Bmap_CLBGA_4_rep32,,, PRMeth_RF,0.9535,0.0465,3,10
20M_mix_Bmap_CLBGA_4_rep33,,, PRMeth_RF,0.9535,0.0465,3,10
20M_mix_Bmap_CLBGA_4_rep34,,, PRMeth_RF,0.9516,0.0484,3,10
20M_mix_Bmap_CLBGA_4_rep35,,, PRMeth_RF,0.9531,0.0469,3,10
20M_mix_Bmap_CLBGA_4_rep36,,, PRMeth_RF,0.9538,0.0462,3,10
20M_mix_Bmap_CLBGA_4_rep37,,, PRMeth_RF,0.9527,0.0473,3,10
20M_mix_Bmap_CLBGA_4_rep38,,, PRMeth_RF,0.9525,0.0475,3,10
20M_mix_Bmap_CLBGA_4_rep39,,, PRMeth_RF,0.9523,0.0477,3,10
20M_mix_Bmap_CLBGA_4_rep4,,, PRMeth_RF,0.9525,0.0475,3,10
20M_mix_Bmap_CLBGA_4_rep40,,, PRMeth_RF,0.9518,0.0482,3,10
20M_mix_Bmap_CLBGA_4_rep41,,, PRMeth_RF,0.9544,0.0456,3,10
20M_mix_Bmap_CLBGA_4_rep42,,, PRMeth_RF,0.9529,0.0471,3,10
20M_mix_Bmap_CLBGA_4_rep43,,, PRMeth_RF,0.9539,0.0461,3,10
20M_mix_Bmap_CLBGA_4_rep44,,, PRMeth_RF,0.9523,0.0477,3,10
20M_mix_Bmap_CLBGA_4_rep45,,, PRMeth_RF,0.9531,0.0469,3,10
20M_mix_Bmap_CLBGA_4_rep46,,, PRMeth_RF,0.9526,0.0474,3,10
